ID_ES,COD_CATALOGO_ES,NOMBRE_ES,CATEGORIA_ES,CLASE_ES,TIPO_ES,ESTADO,DEPARTAMENTO,MUNICIPIO,LATITUD,LONGITUD,FECHA_INSTALACION,FECHA_SUSPENSION
183,16027230,Z-1 ,LM,HID,CON,SUS,NORTE DE SANTANDER,CÚCUTA,8.0833333,-72.566667,15/10/1980,15/01/1990
184,16027240,Z-3 ,LM,HID,CON,SUS,NORTE DE SANTANDER,CÚCUTA,8.0833333,-72.55,15/10/1980,15/01/1990
185,16027250,Z-4 ,LM,HID,CON,SUS,NORTE DE SANTANDER,CÚCUTA,8.0833333,-72.55,15/10/1980,15/01/1990
186,16027260,Z-5 ,LM,HID,CON,SUS,NORTE DE SANTANDER,CÚCUTA,8.1,-72.533333,15/10/1980,15/01/1990
187,16027270,PTO SANTANDER ,LG,HID,CON,SUS,NORTE DE SANTANDER,PUERTO SANTANDER,8.3594444,-72.41,15/10/1983,15/09/1992
188,16027280,ASTILLEROS ,LM,HID,CON,ACT,NORTE DE SANTANDER,EL ZULIA,8.1052778,-72.581389,15/09/1992,
189,16027310,TERMOTASAJERO AUTOMATICA ,LG,HID,AUT,SUS,NORTE DE SANTANDER,DURANIA,7.8333333,-72.633333,15/10/2004,29/09/2010
190,16037010,CAMPO TRES ,LG,HID,CON,ACT,NORTE DE SANTANDER,TIBÚ,8.5175,-72.698056,15/08/1972,
191,16037020,CAMPO DOS ,LG,HID,CON,ACT,NORTE DE SANTANDER,TIBÚ,8.4880556,-72.631111,15/08/1972,
192,16037030,PTE SARDINATA ,LG,HID,CON,ACT,NORTE DE SANTANDER,SARDINATA,8.1036111,-72.794722,15/03/1973,
193,16037040,CAMPO SEIS ,LM,HID,CON,ACT,NORTE DE SANTANDER,TIBÚ,8.6011111,-72.808611,15/04/1973,
194,16037050,PTE SAN MIGUEL ,LG,HID,CON,ACT,NORTE DE SANTANDER,CÚCUTA,8.3683056,-72.586111,15/09/1983,
195,16037060,TAMBORES ,LG,HID,CON,SUS,NORTE DE SANTANDER,TIBÚ,8.3666667,-72.683333,15/09/1983,15/03/1987
196,16047010,PTE ABREGO ,LG,HID,CON,ACT,NORTE DE SANTANDER,ÁBREGO,8.0433333,-73.083056,15/10/1971,
197,16047020,PTE TARRA ,LM,HID,CON,SUS,NORTE DE SANTANDER,EL TARRA,8.5886111,-73.081111,15/11/1971,18/06/2014
198,16047030,CINCHO EL ,LG,HID,CON,SUS,NORTE DE SANTANDER,ÁBREGO,8.2333333,-73.05,15/08/1980,3/12/2004
199,16047040,CANAL 01-15 R4 KO ,LM,HID,CON,SUS,NORTE DE SANTANDER,ÁBREGO,8.05,-73.216667,15/09/1980,15/01/1990
200,16047050,CANAL 02-07 KO ,LM,HID,CON,SUS,NORTE DE SANTANDER,ÁBREGO,8.0666667,-73.2,15/10/1980,15/01/1990
201,16047060,RIO FRIO K6+520-1 ,LM,HID,CON,SUS,NORTE DE SANTANDER,ÁBREGO,8.0666667,-73.216667,15/10/1980,15/01/1990
202,16047070,CANAL RIO FRIO BOC ,LM,HID,CON,SUS,NORTE DE SANTANDER,ÁBREGO,8.0333333,-73.216667,15/09/1980,15/01/1990
203,16047080,CANAL 01-06 R1 KO ,LM,HID,CON,SUS,NORTE DE SANTANDER,ÁBREGO,8.05,-73.216667,15/09/1980,15/01/1990
204,16047090,RIO FRIO K3+340-1 ,LM,HID,CON,SUS,NORTE DE SANTANDER,ÁBREGO,8.05,-73.216667,15/09/1980,15/01/1990
205,16047100,RIO FRIO K2+290-1 ,LM,HID,CON,SUS,NORTE DE SANTANDER,ÁBREGO,8.05,-73.216667,15/09/1980,15/01/1990
206,16047110,BOCATOMA OROQUE ,LM,HID,CON,SUS,NORTE DE SANTANDER,ÁBREGO,8.05,-73.183333,15/10/1980,15/01/1990
207,16047120,RIO FRIO K3+440-2 ,LM,HID,CON,SUS,NORTE DE SANTANDER,ÁBREGO,8.05,-73.216667,15/09/1980,15/01/1990
208,16047130,RIO FRIO K1+130-2 ,LM,HID,CON,SUS,NORTE DE SANTANDER,ÁBREGO,8.0333333,-73.216667,15/09/1980,15/01/1990
209,16047140,RIO FRIO K4+050-1 ,LM,HID,CON,SUS,NORTE DE SANTANDER,ÁBREGO,8.0833333,-73.216667,15/09/1980,15/01/1990
210,16047150,RIO FRIO K1+030-1 ,LM,HID,CON,SUS,NORTE DE SANTANDER,ÁBREGO,8.0333333,-73.216667,15/09/1980,15/01/1990
211,16047160,RIO FRIO K6+650-2 ,LM,HID,CON,SUS,NORTE DE SANTANDER,ÁBREGO,8.0666667,-73.216667,15/10/1980,15/01/1990
212,16057010,VEGAS LAS ,LG,HID,CON,ACT,NORTE DE SANTANDER,ÁBREGO,8.0305,-73.218139,15/08/1969,
213,16057020,MARCELITA ,LG,HID,CON,SUS,NORTE DE SANTANDER,ÁBREGO,8.0441667,-73.191944,15/02/1971,24/06/2009
214,16057040,QUINCE LETRAS ,LG,HID,CON,ACT,NORTE DE SANTANDER,TEORAMA,8.5411111,-73.246111,15/11/1971,
215,16057050,SOLEDAD LA ,LM,HID,CON,SUS,NORTE DE SANTANDER,ÁBREGO,8.05,-73.216667,15/06/1975,15/04/2002
216,16057060,CAMPANARIO EL ,LM,HID,CON,SUS,NORTE DE SANTANDER,ÁBREGO,8.0166667,-73.216667,15/06/1975,15/04/2002
217,16057070,CABRERA LA ,LM,HID,CON,SUS,NORTE DE SANTANDER,ÁBREGO,8.0666667,-73.233333,15/06/1976,15/04/2002
218,16057080,PTE CAPIRA ,LG,HID,CON,SUS,NORTE DE SANTANDER,CUCUTILLA,7.5,-72.766667,15/11/2004,23/05/2008
219,16057090,TERMOTASAJERO ,LG,HID,CON,SUS,NORTE DE SANTANDER,DURANIA,7.8333333,-72.633333,15/10/2004,23/05/2008
220,16067010,PTO BARCO-GABARRA ,LG,HID,CON,ACT,NORTE DE SANTANDER,TIBÚ,9.0036111,-72.9,15/08/1969,
221,16067020,CABLE EL ,LG,HID,CON,SUS,NORTE DE SANTANDER,EL TARRA,8.6763889,-72.949722,15/08/1976,20/04/2001
222,17017010,BITE ,LG,HID,CON,SUS,SAN ANDRÉS PROVIDENCIA ,SAN ANDRÉS,12.5666667,-81.7,15/07/1973,15/01/1989
223,17017020,SAN ANDRES ,LG,HID,CON,ACT,SAN ANDRÉS PROVIDENCIA ,SAN ANDRÉS,12.52725,-81.726222,15/10/1991,
224,17027010,BOWDON-EMBALSE ,LM,HID,CON,SUS,SAN ANDRÉS PROVIDENCIA ,SAN ANDRES Y  PROVIDENCIA ,13.3666667,-81.366667,15/04/1973,15/02/1982
225,17027020,BOCATOMA ,LG,HID,CON,SUS,SAN ANDRÉS PROVIDENCIA ,SAN ANDRES Y  PROVIDENCIA ,13.3333333,-81.383333,15/04/1973,15/05/1992
226,17027030,SAN FELIPE BOCATOM ,LG,HID,CON,ACT,SAN ANDRÉS PROVIDENCIA ,SAN ANDRES Y  PROVIDENCIA ,13.3566111,-81.388917,15/04/1973,
227,17027040,PTE CARRETERA ,LM,HID,CON,ACT,SAN ANDRÉS PROVIDENCIA ,SAN ANDRES Y  PROVIDENCIA ,13.3294167,-81.376556,15/07/1973,
228,21017010,PITALITO 1 ,LG,HID,CON,SUS,HUILA,PITALITO,1.8666667,-76.033333,15/04/1971,15/04/1973
229,21017020,SAN AGUSTIN AUTOM  ,LG,HID,CON,ACT,HUILA,SAN AGUSTÍN,1.8702778,-76.231611,15/04/1971,
230,21017030,CASCADA SIMON BOLI ,LG,HID,CON,ACT,HUILA,SAN AGUSTÍN,1.8735,-76.231722,15/04/1971,
231,21017040,SALADO BLANCO ,LG,HID,AUT,ACT,HUILA,ELÍAS,1.9881111,-76.012028,15/04/1971,
232,21017050,PITALITO 2 AUTOMATICA ,LG,HID,AUT,ACT,HUILA,PITALITO,1.8488333,-76.052444,15/05/1972,
233,21017060,MAGDALENA LA ,LG,HID,CON,ACT,HUILA,SAN AGUSTÍN,1.905,-76.401111,15/09/1991,
234,21027010,PERICONGO ,LG,HID,CON,ACT,HUILA,ALTAMIRA,2.0531667,-75.851889,15/06/1980,
235,21037010,PTE GARCES AUTOMATICA,LG,HID,AUT,ACT,HUILA,GUADALUPE,2.02625,-75.775361,15/04/1964,
236,21037020,SAN MARCOS   ,LM,HID,CON,ACT,HUILA,ACEVEDO,1.7522778,-75.945417,15/04/1971,
237,21037030,LIBANO EL ,LM,HID,CON,SUS,HUILA,SUAZA,1.9166667,-75.8,15/07/1985,15/12/2000
238,21037080,GUACHARO EL ,LG,HID,CON,SUS,HUILA,ACEVEDO,1.6333333,-76.1,15/11/1993,15/10/1998
239,21047010,PTE BALSEADERO ,LG,HID,AUT,ACT,HUILA,AGRADO,2.2323611,-75.648556,5/9/1971,
240,21047020,ESPINAL EL ,LM,HID,CON,SUS,HUILA,OPORAPA,2.0166667,-75.95,15/06/1980,15/02/2002
241,21047030,GUAVITO ,LM,HID,CON,SUS,HUILA,TARQUI,2.1166667,-75.866667,15/11/1984,15/12/1998
242,21047040,DIAZ HDA ,LM,HID,CON,SUS,HUILA,AGRADO,2.2666667,-75.75,15/11/1984,15/02/2002
243,21057010,LOMA REDONDA ,LM,HID,CON,SUS,CAUCA,PURACÉ (Coconuco),2.3333333,-76.266667,15/04/1970,15/12/2000
244,21057020,SAN RAFAEL-LAGUNA ,LM,HID,CON,SUS,CAUCA,PURACÉ (Coconuco),2.3166667,-76.25,15/04/1970,15/12/2000
245,21057030,PTE RICAURTE AUTOM  ,LG,HID,CON,ACT,CAUCA,PÁEZ (Belalcázar),2.5229167,-75.961583,15/06/1971,
246,21057040,BOCATOMA ,LG,HID,CON,SUS,CAUCA,INZÁ,2.5666667,-76.066667,15/06/1971,15/06/1994
247,21057050,VEGA EL SALADO ,LG,HID,AUT,ACT,HUILA,LA PLATA,2.3314444,-75.942167,15/06/1971,
248,21057060,PAICOL AUTOM   ,LG,HID,AUS,ACT,HUILA,TESALIA,2.4604444,-75.761139,15/07/1971,
249,21057070,PTE COETANDO ,LM,HID,CON,SUS,CAUCA,PÁEZ (Belalcázar),2.5666667,-75.983333,15/05/1980,15/06/1994
250,21057080,VILLALOSADA ,LG,HID,CON,ACT,HUILA,LA PLATA,2.3121944,-75.970139,15/10/1979,
251,21057090,PTE ITAIBE ,LM,HID,CON,SUS,HUILA,PAICOL,2.4666667,-75.833333,15/05/1980,15/06/1994
252,21057100,TALAGA TOEZ AUTOMATICA ,LG,HID,AUT,SUS,CAUCA,PÁEZ (Belalcázar),2.7055556,-76.022194,1/9/1991,26/04/2007
253,21057110,TREBOL EL ,LM,HID,CON,ACT,CAUCA,PURACÉ (Coconuco),2.2500278,-76.1285,15/11/1993,
254,21057120,SAN JUAN   ,LM,HID,CON,ACT,CAUCA,PURACÉ (Coconuco),2.3518889,-76.313056,15/12/2000,
255,21057130,RIO CHIQUITO ,LG,HID,CON,ACT,CAUCA,PÁEZ (Belalcázar),2.6657222,-75.775667,15/03/1994,
256,21077010,PTE MOMICO ,LG,HID,CON,SUS,HUILA,YAGUARÁ,2.6166667,-75.483333,15/08/1971,15/12/1979
257,21077020,PASO DEL COLEGIO  ,LM,HID,CON,SUS,HUILA,GIGANTE,2.4625556,-75.566861,15/06/1980,6/1/2016
258,21077030,VICHECITO ,LM,HID,CON,SUS,HUILA,YAGUARÁ,2.501,-75.549583,15/11/1984,21/07/2011
259,21087040,HIDROELECTRICA ,LM,HID,CON,ACT,HUILA,TERUEL,2.7143333,-75.569333,15/07/1971,
260,21087050,BOCATOMA    ,LG,HID,CON,ACT,HUILA,ÍQUIRA,2.7051667,-75.620694,15/07/1971,
261,21087060,PTE CARRETERA ,LM,HID,CON,SUS,HUILA,YAGUARÁ,2.65,-75.566667,15/10/1976,15/07/1979
262,21087070,JARDIN EL HDA ,LG,HID,CON,ACT,HUILA,YAGUARÁ,2.6306111,-75.555583,15/10/1976,
263,21087090,TRAMPA SEDIMENTOS ,LG,HID,CON,SUS,HUILA,TERUEL,2.6666667,-75.566667,15/11/1987,15/01/1990
264,21087100,YERBABUENA    ,LM,HID,CON,ACT,HUILA,ÍQUIRA,2.7685278,-75.626917,15/04/1994,
265,21097010,JUNCAL EL ,LM,HID,CON,SUS,HUILA,PALERMO,2.8039722,-75.326917,15/10/1965,28/08/2014
266,21097060,BETANIA ,LM,HID,CON,SUS,HUILA,PALERMO,2.7666667,-75.366667,15/01/1963,15/07/1987
267,21097080,MANSO EL ,LM,HID,CON,SUS,HUILA,PALERMO,2.7666667,-75.35,15/06/1980,15/02/2002
268,21097090,JUNCALITO ,LM,HID,CON,SUS,HUILA,PALERMO,2.8333333,-75.316667,15/10/1985,15/12/1998
269,21097100,PASARELA ,LM,HID,CON,SUS,HUILA,PALERMO,2.7833333,-75.333333,15/07/1983,15/12/1998
270,21097120,ESPERANZA LA   ,LG,HID,AUS,ACT,HUILA,PALERMO,2.7284167,-75.396389,15/11/1993,
271,21107020,PTE MULAS   ,LM,HID,CON,ACT,HUILA,CAMPOALEGRE,2.5663889,-75.374278,15/04/1967,
272,21107030,CASIL EL ,LM,HID,CON,ACT,HUILA,ALGECIRAS,2.5447778,-75.301556,15/07/1971,
273,21117020,PORVENIR EL ,LM,HID,CON,SUS,HUILA,VILLAVIEJA,3.1833333,-75.266667,15/06/1965,15/05/1988
274,21117040,BOCATOMA ,LG,HID,CON,SUS,HUILA,TELLO,3.0333333,-75.216667,15/10/1971,15/03/1979
275,21117070,CANAL FORTALECILLA ,LM,HID,CON,SUS,HUILA,TELLO,3.0333333,-75.216667,15/03/1972,15/03/1979
276,21117080,GUAYABO ,LM,HID,CON,ACT,HUILA,NEIVA,2.9211111,-75.149667,15/10/1976,
277,21117090,POLONIA ,LM,HID,CON,SUS,HUILA,VILLAVIEJA,3.1833333,-75.233333,15/06/1965,15/12/1998
278,21117110,MOTILON ,LM,HID,CON,SUS,HUILA,NEIVA,2.8055833,-75.085556,15/06/1983,21/07/2011
279,21117120,PALMA LA ,LM,HID,CON,SUS,HUILA,NEIVA,2.9,-75.133333,15/06/1983,15/08/1996
280,21117130,HATO BERMEJO ,LM,HID,CON,SUS,HUILA,NEIVA,2.9166667,-75.166667,15/06/1983,15/10/1999
281,21117140,CARACOLI ,LM,HID,CON,SUS,HUILA,BARAYA,3.1166667,-75.033333,15/06/1984,15/02/2002
282,21117150,DESQUITE EL ,LM,HID,CON,SUS,HUILA,BARAYA,3.2,-75.033333,15/06/1984,15/12/1998
283,21117160,STA HELENA ,LM,HID,CON,SUS,HUILA,BARAYA,3.0833333,-75.1,15/06/1984,15/04/2000
284,21127010,PALERMO ,LM,HID,CON,ACT,HUILA,PALERMO,2.9040833,-75.443333,15/10/1971,
285,21127020,SOCORRO EL ,LM,HID,CON,ACT,HUILA,SANTA MARÍA,2.95425,-75.521056,15/08/1971,
286,21127030,STA MARIA,LG,HID,CON,ACT,HUILA,SANTA MARÍA,2.9717778,-75.592444,15/09/1971,
287,21127040,BACHE ,LG,HID,CON,SUS,HUILA,AIPE,3.1666667,-75.3,15/02/1972,15/03/1984
288,21127050,JUNTAS TOPON ,LG,HID,CON,SUS,HUILA,PALERMO,3.0166667,-75.4,15/12/1986,15/08/1991
289,21137010,PURIFICACION AUTOM   ,LG,HMT,AUT,ACT,TOLIMA,PURIFICACIÓN,3.8495278,-74.935778,15/11/1959,
290,21137020,PURIFICACION 1   ,LG,HID,CON,ACT,TOLIMA,PURIFICACIÓN,3.8591944,-74.959111,15/08/1968,
291,21137030,PTE CARRETERA ,LG,HID,CON,ACT,HUILA,AIPE,3.2634167,-75.250972,15/02/1972,
292,21137040,ANCHIQUE ,LM,HID,CON,ACT,TOLIMA,NATAGAIMA,3.5674722,-75.141972,15/02/1972,
293,21137050,ANGOSTURA RIO   ,LG,HID,AUT,ACT,TOLIMA,NATAGAIMA,3.4431944,-75.118806,15/01/1975,
294,21137070,PURIFICACION  2 ,LG,HID,CON,SUS,TOLIMA,PURIFICACIÓN,3.8666667,-74.95,15/12/1974,15/09/1981
295,21137080,SAN AGUSTIN ,LM,HID,CON,SUS,TOLIMA,COYAIMA,3.75,-75.216667,15/11/1979,15/02/2002
296,21137090,PATA EL ,LM,HID,CON,SUS,HUILA,AIPE,3.3666667,-75.183333,15/05/1984,15/12/1998
297,21147010,SAN ALFONSO   ,LG,HID,CON,ACT,HUILA,VILLAVIEJA,3.3705,-75.114167,15/11/1963,
298,21147030,CARRASPOSO    ,LG,HID,AUS,ACT,HUILA,COLOMBIA,3.3275278,-74.866917,15/02/1972,
299,21147040,TOMO EL ,LM,HID,CON,SUS,HUILA,VILLAVIEJA,3.3453611,-75.097444,15/11/1974,20/10/2010
300,21147050,PTE VENADO ,LM,HID,CON,ACT,HUILA,COLOMBIA,3.2839444,-74.908222,15/08/1981,
301,21147060,DESARENADOR S 1 ,LM,HID,CON,SUS,HUILA,VILLAVIEJA,3.3666667,-75.1,15/01/1985,15/01/1988
302,21147070,DESARENADOR S 2 ,LM,HID,CON,SUS,HUILA,VILLAVIEJA,3.35,-75.116667,15/01/1985,15/01/1988
303,21147080,TRES ESQUINAS ,LG,HID,CON,ACT,TOLIMA,ALPUJARRA,3.4056944,-74.817028,15/11/1986,
304,21167010,PTE CASABIANCA ,LM,HID,CON,SUS,TOLIMA,PRADO,3.7666667,-74.916667,15/05/1956,15/04/1973
305,21167020,BOQUERON ,LG,HID,CON,SUS,TOLIMA,PRADO,3.75,-74.9,15/02/1959,15/02/2002
306,21167050,PTE CUNDAY   ,LM,HID,CON,ACT,TOLIMA,CUNDAY,4.0593611,-74.688278,15/04/1971,
307,21167060,SAN PABLO TOLIMA  ,LG,HMT,AUT,ACT,TOLIMA,VILLARRICA,3.9266667,-74.656944,15/04/1971,
308,21167080,LA MORA AUTOM  ,LG,HMT,AUT,ACT,TOLIMA,PRADO,3.7251944,-74.826444,15/10/1990,
309,21167090,HDA EL RUBY AUTOM ,LG,HMT,CON,ACT,TOLIMA,CUNDAY,4.0110556,-74.719028,15/08/1991,
310,21167100,ESPERANZA FINCA ,LG,HID,CON,SUS,TOLIMA,CUNDAY,3.8936667,-74.764944,15/05/1996,29/09/2010
311,21187020,PAVO REAL   ,LG,HID,CON,ACT,TOLIMA,VALLE DE SAN JUAN,4.2225,-75.198083,15/09/1959,
312,21187030,CUCUNUBA    ,LG,HID,CON,ACT,TOLIMA,VALLE DE SAN JUAN,4.2320556,-75.092722,15/01/1968,
313,21187040,GIRARDOT  1 ,LM,HID,CON,SUS,TOLIMA,FLANDES,4.2833333,-74.816667,15/02/1961,15/02/1981
314,21187060,GUAMO-MILAN ,LM,HID,CON,SUS,TOLIMA,GUAMO,4.0333333,-74.983333,15/11/1976,15/10/1984
315,21197030,PLAYA LA ,LG,HID,CON,ACT,CUNDINAMARCA,PANDI,4.19225,-74.500722,15/12/1958,
316,21197080,BONANZA LA HDA ,LG,HID,CON,ACT,CUNDINAMARCA,SILVANIA,4.4000278,-74.363583,15/08/1993,
317,21197090,DOS MIL ,LM,HID,CON,SUS,CUNDINAMARCA,CABRERA,3.9666667,-74.45,15/05/1969,31/03/2008
318,21197100,MELGAR ,LG,HID,CON,SUS,TOLIMA,MELGAR,4.2,-74.65,15/11/1971,15/11/1984
319,21197110,SILVANIA ,LG,HID,CON,ACT,CUNDINAMARCA,SILVANIA,4.4038333,-74.384222,15/11/1971,
320,21197150,LIMONAR EL ,LG,HID,CON,ACT,TOLIMA,MELGAR,4.2325556,-74.620556,15/12/1975,
321,21197210,CUARTOS LOS ,LG,HID,CON,SUS,CUNDINAMARCA,SILVANIA,4.3666667,-74.45,15/05/1986,15/04/2002
322,21207960,PTE PORTILLO ,LG,HID,CON,ACT,CUNDINAMARCA,TOCAIMA,4.4548611,-74.608528,15/04/1965,
323,21208250,VIOTA ,LM,HID,CON,SUS,CUNDINAMARCA,VIOTÁ,4.4426944,-74.54225,15/08/1972,15/02/1974
324,21208670,GUANQUICA ,LM,HID,CON,ACT,CUNDINAMARCA,TAUSA,5.1842778,-73.941111,15/12/1954,
325,21208900,TOCAIMA ,LM,HID,CON,ACT,CUNDINAMARCA,TOCAIMA,4.4666667,-74.65,15/12/1987,
326,21209200,CAMPINA LA ,LG,HID,CON,ACT,CUNDINAMARCA,GIRARDOT,4.3,-74.833333,15/11/1992,
327,21209920,STA ROSITA AUTOM  ,LG,HID,AUT,ACT,CUNDINAMARCA,SUESCA,5.19225,-73.779056,19/05/2005,
328,21217010,CHICORAL ,LM,HID,CON,SUS,TOLIMA,ESPINAL,4.2315278,-74.995361,15/01/1946,15/04/1963
329,21217070,PAYANDE    ,LG,HID,CON,ACT,TOLIMA,SAN LUIS,4.3013889,-75.090139,15/08/1959,
330,21217080,CANAL GUALANDAY ,LM,HID,CON,SUS,TOLIMA,ESPINAL,4.25,-75.016667,15/10/1960,15/02/1981
331,21217090,LIMNIGRAFO EL ,LG,HID,CON,SUS,TOLIMA,ESPINAL,4.25,-75.016667,15/01/1968,15/10/1970
332,21217110,CABUYO  1 EL ,LM,HID,CON,SUS,TOLIMA,SAN LUIS,4.2833333,-75.033333,15/01/1971,15/08/1974
333,21217120,PTE CARRETERA   ,LG,HID,CON,ACT,TOLIMA,IBAGUÉ,4.4028611,-75.292528,15/02/1972,
334,21217130,TRES ESQUINAS ,LM,HID,CON,SUS,TOLIMA,IBAGUÉ,4.5333333,-75.333333,15/02/1972,15/10/1973
335,21217140,PTE LUISA   ,LM,HID,CON,ACT,TOLIMA,CAJAMARCA,4.3413611,-75.520083,15/03/1985,
336,21217160,CABUYO  2 EL ,LM,HID,CON,SUS,TOLIMA,SAN LUIS,4.3,-75.05,15/11/1972,15/05/1973
337,21217170,VERTEDERO ,LM,HID,CON,SUS,TOLIMA,SAN LUIS,4.2833333,-75.05,15/07/1978,15/05/1981
338,21217190,JUNTAS ,LM,HID,CON,SUS,TOLIMA,IBAGUÉ,4.6,-75.35,15/02/1972,15/02/2002
339,21217200,CARMEN EL   ,LG,HID,CON,ACT,TOLIMA,ROVIRA,4.3006111,-75.206556,15/07/1979,
340,21217210,CALIFORNIA ,LM,HID,CON,SUS,TOLIMA,IBAGUÉ,4.5666667,-75.333333,15/06/1983,15/02/2002
341,21217220,SAN VICENTE DEL COMBEIMA ,LM,HMT,AUT,ACT,TOLIMA,IBAGUÉ,4.5401389,-75.314528,15/06/1983,
342,21217230,BOCATOMA ,LM,HID,CON,SUS,TOLIMA,IBAGUÉ,4.5333333,-75.3,15/06/1983,15/02/2000
343,21217240,TRES ESQUINAS ,LG,HID,CON,SUS,TOLIMA,IBAGUÉ,4.4333333,-75.3,15/06/1983,15/04/1994
344,21217250,BOCATOMA    ,LG,HID,CON,ACT,TOLIMA,IBAGUÉ,4.4631389,-75.260167,15/06/1983,
345,21217260,YULDAIMA    ,LM,HID,CON,SUS,TOLIMA,IBAGUÉ,4.4385,-75.242806,15/06/1983,6/1/2016
346,21217270,CHUZO EL   ,LM,HID,CON,ACT,TOLIMA,CAJAMARCA,4.4092222,-75.433361,15/08/1984,
347,21217280,PTE LA BOLIVAR  ,LM,HID,CON,ACT,TOLIMA,CAJAMARCA,4.43655,-75.445939,15/10/1986,
348,21217290,GUAYABAL ,LM,HID,CON,SUS,TOLIMA,IBAGUÉ,4.4333333,-75.3,15/02/1996,15/02/2002
349,21217300,COCORA ,LG,HID,CON,SUS,TOLIMA,IBAGUÉ,4.3684167,-75.335417,15/05/2005,28/08/2014
350,21227010,PIEDRAS    ,LG,HID,CON,ACT,TOLIMA,PIEDRAS,4.535225,-74.880531,15/03/1972,
351,21237010,NARIÑO AUTOM   ,LG,HID,CON,ACT,CUNDINAMARCA,NARIÑO,4.3877778,-74.838375,15/08/1977,
352,21237020,ARRANCAPLUMAS    ,LG,HMT,AUT,ACT,CUNDINAMARCA,GUADUAS,5.2024167,-74.727611,15/01/1934,
353,21237030,GIRARDOT  2 ,LG,HID,CON,SUS,CUNDINAMARCA,GIRARDOT,4.2833333,-74.816667,15/03/1972,15/08/1981
354,21237040,CORRALITOS ,LM,HID,CON,ACT,CUNDINAMARCA,PULÍ,4.6463889,-74.659444,15/02/1972,
355,21237050,CAMBAO    ,LM,HID,CON,ACT,CUNDINAMARCA,SAN JUAN DE RIOSECO,4.9055278,-74.738917,15/10/1979,
356,21247040,BOCATOMA ,LM,HID,CON,SUS,TOLIMA,VENADILLO,4.6920556,-74.958139,15/03/1972,15/02/2002
357,21247050,BOCATOMA ,LM,HID,CON,ACT,TOLIMA,VENADILLO,4.6920556,-74.958139,15/03/1972,
358,21257020,BOCATOMA ,LM,HID,CON,SUS,TOLIMA,LÉRIDA,4.8,-74.983333,15/10/1956,15/01/1981
359,21257030,CANAL PRINCIPAL ,LM,HID,CON,SUS,TOLIMA,AMBALEMA,4.7833333,-74.883333,15/02/1958,15/06/1969
360,21257070,PTE SAN FRANCISCO  ,LG,HID,CON,ACT,TOLIMA,ARMERO (Guayabal),5.0199167,-74.890889,15/03/1972,
361,21257080,QUINTA COBRA ,LM,HID,CON,SUS,TOLIMA,ARMERO (Guayabal),4.9666667,-74.933333,15/04/1972,15/04/1978
362,21257090,ESMERALDA LA   ,LG,HID,CON,ACT,TOLIMA,LÉRIDA,4.8907778,-74.853139,15/10/1986,
363,21257100,NUEVA LA   ,LG,HID,CON,ACT,TOLIMA,LÉRIDA,4.7950833,-74.971944,15/01/1977,
364,21257110,LUMBI    ,LG,HID,CON,ACT,TOLIMA,ARMERO (Guayabal),5.1256944,-74.904917,15/11/1986,
365,22017010,BOCAS    ,LG,HID,CON,ACT,TOLIMA,RIOBLANCO,3.4718889,-75.666944,15/09/1975,
366,22017020,SARDINAS LAS   ,LG,HID,CON,ACT,TOLIMA,RIOBLANCO,3.4384722,-75.686583,15/09/1975,
367,22017030,BOCAS    ,LG,HID,CON,ACT,TOLIMA,RIOBLANCO,3.4729167,-75.665556,15/12/1979,
368,22027010,CONDOR EL   ,LG,HID,AUS,ACT,TOLIMA,ATACO,3.3282778,-75.613111,15/01/1971,
369,22027020,GAITANIA    ,LG,HID,CON,ACT,TOLIMA,PLANADAS,3.1260556,-75.655694,15/03/1972,
370,22037010,ESPERANZA LA   ,LG,HID,CON,ACT,TOLIMA,RIOBLANCO,3.4730833,-75.580944,15/12/1979,
371,22047010,QUESO EL HDA  ,LM,HID,CON,ACT,TOLIMA,CHAPARRAL,3.6586389,-75.446222,15/06/1973,
372,22047020,HAMACA LA ,LG,HID,CON,SUS,TOLIMA,CHAPARRAL,3.75,-75.583333,15/11/1986,15/02/2002
373,22057010,PIEDRAS DE COBRE  ,LG,HMT,AUT,ACT,TOLIMA,ORTEGA,3.9083889,-75.103278,15/09/1959,
374,22057030,MIRA  5 ,LM,HID,CON,SUS,TOLIMA,SALDAÑA,3.9333333,-75.033333,15/08/1986,15/02/2002
375,22057040,PALMALARGA    ,LG,HID,AUS,SUS,TOLIMA,COYAIMA,3.6741667,-75.306056,15/09/1966,20/09/2013
376,22057050,PTE LA HAMACA  ,LM,HID,CON,ACT,TOLIMA,ATACO,3.4635,-75.52325,15/12/1979,
377,22057060,MURALLA LA   ,LG,HID,CON,ACT,TOLIMA,ATACO,3.4813611,-75.466972,15/10/1964,
378,22057070,PTE COLACHE   ,LG,HID,CON,ACT,TOLIMA,COYAIMA,3.7900278,-75.202667,15/10/1976,
379,22057080,PTE CARRETERA ,LM,HID,CON,SUS,TOLIMA,COYAIMA,3.6833333,-75.3,15/10/1984,15/02/2002
380,22057090,BOCATOMA TRIANGULO   ,LG,HID,CON,ACT,TOLIMA,COYAIMA,3.7635,-75.252056,15/09/1984,
381,22057100,BOCATOMA 2 ,LM,HID,CON,SUS,TOLIMA,COYAIMA,3.75,-75.266667,15/01/1985,15/02/2002
