ID_ES,COD_CATALOGO_ES,NOMBRE_ES,CATEGORIA_ES,CLASE_ES,TIPO_ES,ESTADO,DEPARTAMENTO,MUNICIPIO,LATITUD,LONGITUD,FECHA_INSTALACION,FECHA_SUSPENSION
1,11010010,VUELTA LA ,PM,MET,CON,ACT,CHOCÓ,LLORÓ,5.4588611,-76.545,15/01/1943,
2,11017010,AGUASAL ,LM,HID,CON,ACT,CHOCÓ,LLORÓ,5.4736111,-76.53775,15/05/1976,
3,11020010,CARMEN DE ATRATO ,PM,MET,CON,ACT,CHOCÓ,EL CARMEN,5.9085278,-76.142083,15/10/1958,
4,11020020,GUADUAS ,PM,MET,CON,SUS,CHOCÓ,EL CARMEN,5.7666667,-76.183333,15/03/1977,15/04/2002
5,11020050,PINON EL   ,PM,MET,CON,ACT,CHOCÓ,EL CARMEN,5.7576667,-76.250861,15/10/1958,
6,11025010,MANSA LA   ,CO,MET,CON,ACT,ANTIOQUIA,CIUDAD BOLÍVAR,5.8783056,-76.084333,15/07/1973,
7,11027010,PTE LAS SANCHEZ  ,LM,HID,CON,SUS,CHOCÓ,EL CARMEN,5.8519722,-76.180806,15/08/1972,6/1/2016
8,11027020,OCHO EL ,LM,HID,CON,SUS,CHOCÓ,EL CARMEN,5.85,-76.25,15/04/1972,15/02/1979
9,11027030,SIETE EL ,LG,HID,CON,ACT,CHOCÓ,EL CARMEN,5.862,-76.152056,15/12/1979,
10,11027040,ARRAYANES LOS ,LG,HID,CON,SUS,CHOCÓ,EL CARMEN,5.8,-76.3,15/12/1979,10/12/2008
11,11027050,GINDRAMA ,LG,HID,CON,ACT,CHOCÓ,LLORÓ,5.5215556,-76.517722,15/12/1979,
12,11027060,PINON EL ,LM,HID,CON,SUS,CHOCÓ,EL CARMEN,5.7333333,-76.366667,15/03/1959,15/11/1971
13,11027070,BORAUDO AUTOM   ,LG,HID,AUS,SUS,CHOCÓ,LLORÓ,5.5146111,-76.575694,15/04/2005,5/1/2016
14,11030040,PAIMADO ,PM,MET,CON,ACT,CHOCÓ,RIO QUITO (Paimadó),5.4816111,-76.740861,15/02/1977,
15,11035010,LLORO    ,CO,MET,CON,ACT,CHOCÓ,LLORÓ,5.499,-76.538056,15/03/1983,
16,11035020,SAN ISIDRO   ,PM,MET,CON,ACT,CHOCÓ,RIO QUITO (Paimadó),5.6261667,-76.749722,15/03/1983,
17,11037010,SAN ISIDRO ,LM,HID,CON,SUS,CHOCÓ,RIO QUITO (Paimadó),5.62625,-76.749722,15/05/1967,21/09/2005
18,11037030,LA LOMA PUEBLO ,HA,HMT,AUT,ACT,CHOCÓ,RIO QUITO (Paimadó),5.5846667,-76.753278,15/04/2005,
19,11040010,TUTUNENDO ,PM,MET,CON,ACT,CHOCÓ,QUIBDÓ,5.7436111,-76.537806,15/01/1966,
20,11045010,APTO EL CARANO  ,SP,MET,CON,ACT,CHOCÓ,QUIBDÓ,5.6905556,-76.643778,15/02/1947,
21,11045030,HUAPANGO ,CO,MET,CON,SUS,CHOCÓ,QUIBDÓ,5.7,-76.633333,15/07/1966,15/11/1972
22,11047010,BELEN    ,LG,HID,CON,ACT,CHOCÓ,QUIBDÓ,5.7648333,-76.669667,15/12/1965,
23,11047020,QUIBDO AUTOM   ,LM,HID,AUT,SUS,CHOCÓ,QUIBDÓ,5.6892778,-76.662083,15/05/1974,20/09/2013
24,11047030,NEGUA ,LM,HID,CON,ACT,CHOCÓ,QUIBDÓ,5.8303056,-76.619194,15/05/1975,
25,11047040,QUIBDO AUTOMATICA ,HA,HMT,AUT,SUS,CHOCÓ,QUIBDÓ,5.6979917,-76.662258,30/11/2008,18/06/2014
26,11050010,TAGACHI ,PM,MET,CON,ACT,CHOCÓ,QUIBDÓ,6.2217778,-76.727028,15/01/1966,
27,11050020,BETE  ,PM,MET,CON,ACT,CHOCÓ,MEDIO ATRATO (Beté),5.9947222,-76.780028,15/02/1977,
28,11050030,BUEY EL  ,PM,MET,CON,ACT,CHOCÓ,MEDIO ATRATO (Beté),6.1025,-76.821361,15/02/1977,
29,11050040,CALAORRA ,PM,MET,CON,SUS,CHOCÓ,QUIBDÓ,5.7666667,-76.85,15/02/1977,15/03/1994
30,11050060,ALTO DEL BUEY ,PM,MET,CON,ACT,CHOCÓ,MEDIO ATRATO (Beté),6.1083333,-76.915639,15/02/1977,
31,11057010,TAGACHI ,LM,HID,CON,SUS,CHOCÓ,QUIBDÓ,6.2166667,-76.716667,15/04/1966,15/02/2002
32,11057020,SAN ANTONIO PADUA ,LM,HID,CON,ACT,ANTIOQUIA,VIGIA DEL FUERTE,6.2866667,-76.761806,15/05/1973,
33,11060010,BUCHADO ,PM,MET,CON,ACT,ANTIOQUIA,VIGIA DEL FUERTE,6.42,-76.779278,15/01/1969,
34,11070010,PLAYA LA-MURRY ,PM,MET,CON,SUS,ANTIOQUIA,VIGIA DEL FUERTE,6.6166667,-76.75,15/12/1966,15/02/2002
35,11070020,ROBLE EL ,PM,MET,CON,ACT,ANTIOQUIA,URRAO,6.3322222,-76.228611,15/03/1977,
36,11070030,CLARITA LA ,PM,MET,CON,ACT,ANTIOQUIA,URRAO,6.5394444,-76.158611,15/03/1977,
37,11070040,URRAO ,PM,MET,CON,SUS,ANTIOQUIA,URRAO,6.3333333,-76.166667,15/01/1969,15/07/1973
38,11070130,BRECHON EL ,PM,MET,CON,SUS,ANTIOQUIA,URRAO,6.1333333,-76.033333,15/10/1970,15/01/2000
39,11075010,HONDA LA ,CO,MET,CON,SUS,ANTIOQUIA,URRAO,6.3563889,-76.158056,15/07/1990,10/5/2011
40,11075020,URRAO    ,CO,MET,CON,SUS,ANTIOQUIA,URRAO,6.3249444,-76.139833,15/06/1973,6/1/2016
41,11077010,BELLAVISTA    ,LM,HID,CON,ACT,CHOCÓ,BOJAYÁ (Bellavista),6.5588056,-76.884472,15/05/1966,
42,11077020,MAGDALENA LA ,LG,HID,CON,ACT,ANTIOQUIA,URRAO,6.2983611,-76.134472,15/09/1972,
43,11077030,PLAYA LA ,LM,HID,CON,SUS,ANTIOQUIA,VIGIA DEL FUERTE,6.6166667,-76.75,15/09/1975,15/02/2002
44,11080010,BELLAVISTA ,PM,MET,CON,ACT,CHOCÓ,BOJAYÁ (Bellavista),6.5591667,-76.885417,15/07/1966,
45,11080030,LOMA LA-BOJAYA ,PM,MET,CON,SUS,CHOCÓ,BOJAYÁ (Bellavista),6.5333333,-76.983333,15/01/1967,15/08/1980
46,11085010,LOMA LA ,AM,MET,CON,SUS,CHOCÓ,BOJAYÁ (Bellavista),6.5333333,-76.983333,15/09/1980,15/07/2000
47,11090010,OPOGADO ,PM,MET,CON,ACT,CHOCÓ,BOJAYÁ (Bellavista),6.8125278,-76.972722,15/04/1977,
48,11100010,VIGIA DE CURVARADO ,PM,MET,CON,SUS,CHOCÓ,CARMEN DEL DARIÉN  ,7.0833333,-76.916667,15/06/1972,15/02/2002
49,11100020,DOMINGODO ,PM,MET,CON,ACT,CHOCÓ,CARMEN DEL DARIÉN  ,7.1785,-77.034472,15/01/1966,
50,11100030,MURINDO ,PM,MET,CON,SUS,ANTIOQUIA,MURINDÓ,7,-76.75,15/12/1981,15/12/1986
51,11105010,MURINDO ,CO,MET,CON,SUS,ANTIOQUIA,MURINDÓ,6.9666667,-76.75,15/04/1972,15/11/1981
52,11105020,CARMEN DEL DARIEN ,CP,MET,AUT,ACT,CHOCÓ,CARMEN DEL DARIÉN  ,7.1543333,-76.977194,28/09/2005,
53,11107010,DOMINGODO    ,LM,HID,CON,ACT,CHOCÓ,CARMEN DEL DARIÉN  ,7.1785,-77.034722,15/11/1966,
54,11110010,NORMAL STA TERESA ,PM,MET,CON,ACT,ANTIOQUIA,FRONTINO,6.7633333,-76.133611,15/01/1969,
55,11110020,ABRIAQUI ,PG,MET,CON,ACT,ANTIOQUIA,ABRIAQUÍ,6.6425,-76.075,15/12/1974,
56,11110030,FUEMIA ,PM,MET,CON,ACT,ANTIOQUIA,FRONTINO,6.8580556,-76.252222,15/03/1977,
57,11110040,CAÑASGORDAS ,PM,MET,CON,SUS,ANTIOQUIA,CAÑASGORDAS,6.75,-76.033333,15/01/1966,15/12/1973
58,11110060,DABEIBA ,PM,MET,CON,SUS,ANTIOQUIA,DABEIBA,7,-76.266667,15/07/1944,15/05/1948
59,11110110,BOQUERON DE TOYO ,PG,MET,CON,SUS,ANTIOQUIA,GIRALDO,6.6994444,-75.9775,15/05/1983,10/5/2011
60,11115010,DABEIBA ,CP,MET,CON,SUS,ANTIOQUIA,DABEIBA,7,-76.266667,15/03/1972,15/11/1973
61,11115020,CAÑASGORDAS    ,CO,MET,CON,ACT,ANTIOQUIA,CAÑASGORDAS,6.7580278,-76.029667,15/07/1973,
62,11115030,NUTIBARA ,CO,MET,CON,SUS,ANTIOQUIA,FRONTINO,6.8166667,-76.25,15/07/1973,15/09/1981
63,11115040,MUSINGA    ,CO,MET,CON,ACT,ANTIOQUIA,FRONTINO,6.7779722,-76.203333,15/08/1984,
64,11117010,ANIL EL   ,LG,HID,AUS,ACT,ANTIOQUIA,URAMITA,6.8738889,-76.149583,15/03/1972,
65,11117020,DABEIBA 1 ,LM,HID,CON,SUS,ANTIOQUIA,DABEIBA,7.0166667,-76.266667,15/09/1972,15/02/1979
66,11117030,TASCON ,LG,HID,CON,SUS,ANTIOQUIA,DABEIBA,7.0833333,-76.416667,15/10/1976,15/11/2004
67,11117040,MUTATA ,LG,HID,CON,ACT,ANTIOQUIA,MUTATÁ,7.2294444,-76.438056,15/10/1976,
68,11117050,DABEIBA 2   ,LM,HID,CON,ACT,ANTIOQUIA,DABEIBA,7.0043889,-76.266389,15/09/1976,
69,11120010,SALAQUI ,PM,MET,CON,SUS,CHOCÓ,RIOSUCIO,7.4333333,-77.283333,15/11/1974,15/11/1983
70,11120040,RIOSUCIO ,PM,MET,CON,ACT,CHOCÓ,RIOSUCIO,7.4394444,-77.115278,15/09/1960,
71,11125010,TERESITA LA ,CO,MET,CON,SUS,CHOCÓ,RIOSUCIO,7,-77.5,15/03/1972,15/02/2002
72,11127010,NUEVA LA ,LM,HID,CON,SUS,CHOCÓ,RIOSUCIO,7.3166667,-77.166667,15/03/1977,15/09/1989
73,11130010,UNGUIA ,PM,MET,CON,ACT,CHOCÓ,UNGUÍA,8.0367222,-77.087861,15/11/1974,
74,11130020,HONDA LA ,PM,MET,CON,SUS,CHOCÓ,RIOSUCIO,7.5766667,-77.125556,15/04/1972,15/04/1972
75,11130030,SAUTATA ,PM,MET,CON,SUS,CHOCÓ,RIOSUCIO,7.8666667,-77.166667,15/01/1967,15/10/1971
76,11135010,SAUTATA ,CO,MET,CON,SUS,CHOCÓ,RIOSUCIO,7.85,-77.116667,15/04/1972,31/03/2008
77,11135020,BALSA LA ,CO,MET,CON,SUS,CHOCÓ,RIOSUCIO,7.5166667,-77.2,15/05/1988,15/10/1996
78,11135030,UNGUIA AUTOM   ,CP,MET,AUT,ACT,CHOCÓ,UNGUÍA,8.0367222,-77.087861,24/09/2005,
79,11140010,MARIRRIO ,PM,MET,CON,SUS,ANTIOQUIA,TURBO,8,-76.95,15/07/1987,15/07/1989
80,11145010,BAJIRA ,CO,MET,CON,SUS,CHOCÓ,RIOSUCIO,7.3833333,-76.666667,15/11/1985,15/02/1997
81,11147010,RIOSUCIO    ,LM,HID,CON,ACT,CHOCÓ,RIOSUCIO,7.4428333,-77.12125,15/12/1965,
82,11147020,BAJIRA    ,LG,HID,AUS,ACT,CHOCÓ,RIOSUCIO,7.3684444,-76.727278,15/09/1990,
83,11147030,PRIMAVERA ,LM,HID,CON,SUS,ANTIOQUIA,MUTATÁ,7.35,-76.633333,15/03/1991,15/02/1997
84,11150010,TITUMATE    ,PM,MET,CON,ACT,CHOCÓ,UNGUÍA,8.3080556,-77.075833,15/11/1974,
85,11150020,TANELA    ,PM,MET,CON,ACT,CHOCÓ,UNGUÍA,8.1629167,-77.040417,15/11/1974,
86,11150030,ACANDI ,PM,MET,CON,ACT,CHOCÓ,ACANDÍ,8.5308333,-77.276944,15/04/1980,
87,11155010,PLAYA LA ,CO,MET,CON,SUS,CHOCÓ,ACANDÍ,8.5333333,-77.283333,15/08/1971,15/01/1977
88,11155020,GLORIA LA ,CO,MET,CON,SUS,CHOCÓ,UNGUÍA,8.2666667,-77.066667,15/04/1980,15/12/1986
89,11155030,CAPURGANA AUTOMATICA ,CP,MET,AUT,ACT,CHOCÓ,ACANDÍ,8.61625,-77.328194,16/04/2007,
90,11159010,CAPURGANA AUTOM   ,MR,HMT,AUT,ACT,CHOCÓ,ACANDÍ,8.61625,-77.328194,15/08/1995,
91,12010010,TORMENTO EL ,PM,MET,CON,ACT,ANTIOQUIA,TURBO,7.7663889,-76.855278,15/01/1972,
92,12010020,PALMERA LA ,PM,MET,CON,SUS,ANTIOQUIA,CHIGORODÓ,7.5383333,-76.605556,15/03/1972,15/02/1991
93,12010030,BARRANQUILLITA    ,PM,MET,CON,ACT,ANTIOQUIA,CHIGORODÓ,7.5711111,-76.6975,15/12/1974,
94,12010040,TULENAPA ,PM,MET,CON,SUS,ANTIOQUIA,CHIGORODÓ,7.6666667,-76.666667,15/08/1974,15/08/1982
95,12010050,TOSCANA LA   ,PM,MET,CON,ACT,ANTIOQUIA,CAREPA,7.8080556,-76.703056,15/07/1977,
96,12010060,LORENA LA   ,PM,MET,CON,ACT,ANTIOQUIA,APARTADÓ,7.8630556,-76.689167,15/07/1976,
97,12010070,CASCO EL   ,PM,MET,CON,ACT,ANTIOQUIA,APARTADÓ,7.8844444,-76.647778,15/07/1977,
98,12010080,STA ISABEL ,PM,MET,CON,SUS,ANTIOQUIA,CAREPA,7.75,-76.666667,15/07/1977,15/04/1994
99,12010090,TRIGANA    ,PM,MET,CON,ACT,ANTIOQUIA,CAREPA,7.7476667,-76.711889,15/06/1977,
100,12010100,EUPOL    ,PM,MET,CON,ACT,ANTIOQUIA,TURBO,7.9455278,-76.617389,15/07/1977,
101,12010110,PRADO MAR   ,PM,MET,CON,ACT,ANTIOQUIA,TURBO,7.9874167,-76.638528,15/07/1977,
102,12010120,STA MARTHA   ,PM,MET,CON,ACT,ANTIOQUIA,TURBO,7.9238333,-76.649083,15/07/1977,
103,12010130,CHIGORODO ,PM,MET,CON,SUS,ANTIOQUIA,CHIGORODÓ,7.7,-76.7,15/01/1966,15/03/1972
104,12010140,RIOGRANDE ,PM,MET,CON,SUS,ANTIOQUIA,TURBO,7.9333333,-76.633333,15/01/1972,15/07/1977
105,12010150,VILLA ARTEAGA ,PM,MET,CON,SUS,ANTIOQUIA,MUTATÁ,7.45,-76.616667,15/01/1946,15/03/1972
106,12010160,SAN JOSE APARTADO ,PG,MET,CON,SUS,ANTIOQUIA,APARTADÓ,7.8666667,-76.6,15/08/1984,15/12/1997
107,12010170,NUEVO ORIENTE   ,PG,MET,CON,ACT,ANTIOQUIA,TURBO,7.4603333,-76.689556,15/03/1991,
108,12010180,CHOROMANDO HDA ,PG,MET,CON,SUS,ANTIOQUIA,TURBO,7.95,-76.583333,15/08/1984,15/10/1997
109,12015010,VILLARTEAGA ,CO,MET,CON,ACT,ANTIOQUIA,MUTATÁ,7.3346667,-76.486028,15/03/1972,
110,12015020,UNIBAN    ,AM,MET,CON,ACT,ANTIOQUIA,APARTADÓ,7.8259167,-76.651333,15/08/1977,
111,12015030,IDEMA-MONTECRISTO ,CO,MET,CON,SUS,ANTIOQUIA,CHIGORODÓ,7.65,-76.683333,15/03/1972,15/08/1982
112,12015040,NEGRA LA 1 ,ME,MET,CON,SUS,ANTIOQUIA,TURBO,7.95,-76.683333,15/07/1977,15/12/1982
113,12015050,RIOGRANDE ,CO,MET,CON,SUS,ANTIOQUIA,TURBO,7.9166667,-76.633333,15/09/1982,15/12/1992
114,12015060,TULENAPA    ,CO,MET,CON,SUS,ANTIOQUIA,CAREPA,7.7739444,-76.66575,15/08/1982,6/1/2016
115,12015070,APTO LOS CEDROS  ,SP,MET,CON,ACT,ANTIOQUIA,CAREPA,7.8163889,-76.717889,15/05/1983,
116,12015080,CERRAZON LA ,AM,MET,CON,SUS,ANTIOQUIA,CHIGORODÓ,7.7166667,-76.616667,15/08/1986,15/02/2002
117,12015090,PALMERA LA ,CO,MET,CON,SUS,ANTIOQUIA,CHIGORODÓ,7.5383333,-76.605556,15/03/1991,17/02/2010
118,12015100,PISTA INDIRA AUTOM  ,AM,MET,AUT,ACT,ANTIOQUIA,TURBO,7.94075,-76.696167,20/09/2005,
119,12015110,CHIGORODO AUTOM   ,AM,MET,AUT,ACT,ANTIOQUIA,CHIGORODÓ,7.6711389,-76.694056,18/09/2005,
120,12017010,CHIGORODO    ,LM,HID,CON,ACT,ANTIOQUIA,CHIGORODÓ,7.6730556,-76.683917,15/10/1976,
121,12017020,BARRANQUILLITA    ,LM,HID,CON,ACT,ANTIOQUIA,CHIGORODÓ,7.5715833,-76.710556,15/03/1977,
122,12017030,VICTORIA LA ,LM,HID,CON,SUS,ANTIOQUIA,APARTADÓ,7.8166667,-76.683333,15/03/1977,15/05/1996
123,12017040,RIOGRANDE ,LM,HID,CON,ACT,ANTIOQUIA,TURBO,7.9278333,-76.621111,15/07/1977,
124,12017050,PTE CARRETERA ,LM,HID,CON,SUS,ANTIOQUIA,APARTADÓ,7.8238889,-76.648056,15/03/1977,10/5/2011
125,12017060,APARTADO ,LM,HID,CON,SUS,ANTIOQUIA,APARTADÓ,7.87575,-76.622583,15/03/1977,10/3/2013
126,12017070,CERRAZON LA   ,LG,HID,AUS,ACT,ANTIOQUIA,CHIGORODÓ,7.7208611,-76.576361,15/09/1986,
127,12017080,CAREPA ,LM,HID,CON,SUS,ANTIOQUIA,CAREPA,7.7633611,-76.65825,15/03/1977,1/10/2011
128,12017100,VILLARTEAGA    ,LG,HID,AUS,ACT,ANTIOQUIA,MUTATÁ,7.4132222,-76.599611,15/09/1990,
129,12020010,PUEBLO BELLO   ,PM,MET,CON,ACT,ANTIOQUIA,TURBO,8.2041667,-76.524722,15/04/1972,
130,12020040,NUEVA ANTIOQUIA ,PM,MET,CON,SUS,ANTIOQUIA,TURBO,8.05,-76.55,15/02/1987,15/01/1996
131,12020170,PLAYONA LA ,PG,MET,CON,SUS,ANTIOQUIA,TURBO,8.1833333,-76.65,15/08/1984,15/10/1992
132,12025010,APTO GONZALO ,CO,MET,CON,SUS,ANTIOQUIA,TURBO,8.1166667,-76.733333,15/07/1931,15/02/1984
133,12025020,CARIBIA ,CO,MET,CON,SUS,ANTIOQUIA,NECOCLÍ,8.5,-76.683333,15/04/1972,15/09/1983
134,12025030,MELLITO EL   ,CO,MET,CON,ACT,ANTIOQUIA,NECOCLÍ,8.5426667,-76.673361,15/09/1983,
135,12025040,TURBO ,CO,MET,CON,SUS,ANTIOQUIA,TURBO,8.0918056,-76.716333,15/04/1984,28/08/2014
136,12027010,PUEBLO BELLO   ,LM,HID,CON,ACT,ANTIOQUIA,TURBO,8.2040556,-76.524667,15/08/1977,
137,12027030,TRES EL ,LM,HID,CON,SUS,ANTIOQUIA,TURBO,8.0650278,-76.65775,15/02/1977,10/5/2011
138,12027040,CURRULAO ,LM,HID,CON,SUS,ANTIOQUIA,TURBO,7.9944167,-76.63175,15/09/1977,10/5/2011
139,12027050,PUEBLO NUEVO   ,LM,HID,CON,ACT,ANTIOQUIA,NECOCLÍ,8.4150556,-76.629389,15/08/1978,
140,12027060,DOS EL ,LM,HID,CON,SUS,ANTIOQUIA,TURBO,8.1265,-76.693833,15/08/1984,18/08/2011
141,12037050,SAN PEDRO ,LM,HID,CON,SUS,ANTIOQUIA,SAN PEDRO DE URABÁ,8.2778056,-76.391306,15/06/1980,20/10/2010
142,13015010,URRA 2 ,CO,MET,CON,SUS,CÓRDOBA,TIERRALTA,7.7333333,-76.2,15/11/1982,15/12/1988
143,13017030,SALTO VIEJO ,LG,HID,CON,SUS,CÓRDOBA,TIERRALTA,7.7833333,-76.233333,15/03/1974,15/12/1988
144,23020090,MARULANDA    ,PM,MET,CON,ACT,CALDAS,MARULANDA,5.2781667,-75.267139,15/08/1974,
145,23050420,ARGELIA ANTIOQUIA   ,PG,MET,AUT,ACT,ANTIOQUIA,ARGELIA,5.7311389,-75.138528,23/10/2007,
146,23055070,ARGELIA    ,ME,MET,CON,ACT,ANTIOQUIA,ARGELIA,5.7312222,-75.138639,15/07/1977,
147,23070020,RIO CLARO ,PG,MET,CON,ACT,ANTIOQUIA,SONSÓN,5.8555278,-74.848361,1/9/2009,
148,23075010,RIO CLARO ,CP,MET,CON,SUS,ANTIOQUIA,SONSÓN,5.8555278,-74.848361,15/11/1985,17/02/2010
149,23080200,ARGELIA ,PM,MET,CON,SUS,ANTIOQUIA,ARGELIA,5.7312222,-75.138639,15/01/1937,15/12/1937
150,23080390,STO DOMINGO   ,PG,MET,CON,ACT,ANTIOQUIA,SANTO DOMINGO,6.4683056,-75.163806,15/04/1986,
151,23080400,SAN CARLOS ,PM,MET,CON,SUS,ANTIOQUIA,SAN CARLOS,6.2,-74.983333,15/08/1963,15/04/1965
152,23080490,SAN CARLOS ,PG,MET,CON,SUS,ANTIOQUIA,SAN CARLOS,6.2,-74.983333,15/02/1968,15/04/1992
153,23080630,TOPACIO EL ,PG,MET,CON,SUS,ANTIOQUIA,SAN RAFAEL,6.3833333,-74.983333,15/05/1973,15/11/1991
154,23080640,MARINILLA    ,PM,MET,CON,ACT,ANTIOQUIA,MARINILLA,6.1710833,-75.328,15/06/1973,
155,23080650,CAMPOALEGRE    ,PM,MET,CON,ACT,ANTIOQUIA,CARMEN DE VIBORAL,6.0737778,-75.335611,15/06/1973,
156,23080660,MORRO EL ,PG,MET,CON,SUS,ANTIOQUIA,SANTO DOMINGO,6.4666667,-75.133333,15/05/1973,15/04/1986
157,23080680,ALEJANDRIA ,PM,MET,CON,SUS,ANTIOQUIA,ALEJANDRÍA,6.3833333,-75.15,15/06/1973,15/09/1988
158,23080730,TEJAR EL ,PG,MET,CON,SUS,ANTIOQUIA,SAN RAFAEL,6.3,-75.033333,15/05/1973,15/05/1994
159,23080740,CONCEPCION    ,PM,MET,CON,ACT,ANTIOQUIA,CONCEPCIÓN,6.3969444,-75.259167,15/05/1975,
160,23080750,COCORNA    ,PM,MET,CON,ACT,ANTIOQUIA,COCORNÁ,6.0533333,-75.182611,15/05/1975,
161,23080760,SAN ROQUE   ,PM,MET,CON,ACT,ANTIOQUIA,SAN ROQUE,6.4875,-75.017,15/05/1975,
162,23080790,LINDA LA ,PM,MET,CON,SUS,ANTIOQUIA,CARMEN DE VIBORAL,5.95,-75.283333,15/02/1982,15/11/2004
163,23080800,PATIO BONITO ,PG,MET,CON,SUS,ANTIOQUIA,SAN CARLOS,6.1833333,-74.9,15/11/1982,15/11/2000
164,23080810,JORDAN EL   ,PG,MET,CON,ACT,ANTIOQUIA,SAN CARLOS,6.2495,-74.828111,15/11/1982,
165,23080820,TAFETANES    ,PM,MET,CON,ACT,ANTIOQUIA,GRANADA,6.1467222,-75.11775,15/05/1983,
166,23080910,MEDIOS LOS ,PG,MET,CON,SUS,ANTIOQUIA,GRANADA,6.1333333,-75.083333,15/06/1991,15/03/1999
167,23080920,SANTUARIO    ,PG,MET,CON,ACT,ANTIOQUIA,SANTUARIO,6.1330556,-75.273583,15/05/1992,
168,23080930,POPO EL ,PG,MET,CON,SUS,ANTIOQUIA,SAN CARLOS,6.2,-74.983333,15/05/1992,15/08/2002
169,23080940,PRESA SAN LORENZO  ,PG,MET,CON,ACT,ANTIOQUIA,ALEJANDRÍA,6.3845833,-74.996778,15/07/1992,
170,23080950,VIENTO EL ,PG,MET,CON,SUS,ANTIOQUIA,ALEJANDRÍA,6.4,-75.1,15/08/1992,15/11/2004
171,23085010,CALDERAS ,CP,MET,CON,SUS,ANTIOQUIA,SAN CARLOS,6.15,-75.066667,15/08/1985,15/07/1988
172,23085020,RADIO FARO ,CO,MET,CON,SUS,ANTIOQUIA,ALEJANDRÍA,6.3833333,-75.15,15/03/1987,15/05/1987
173,23085030,ALEJANDRIA    ,CO,MET,CON,ACT,ANTIOQUIA,ALEJANDRÍA,6.37625,-75.143389,15/09/1988,
174,23085040,SELVA LA ,AM,MET,CON,SUS,ANTIOQUIA,RIONEGRO,6.1319167,-75.414556,15/05/1958,28/08/2014
175,23085080,NUS GJA EXP EL ,CP,MET,CON,ACT,ANTIOQUIA,SAN ROQUE,6.4835833,-74.836694,15/05/1972,
176,23085100,CARMELO EL HDA  ,AM,MET,CON,SUS,ANTIOQUIA,LA CEJA,6.0333333,-75.4,15/06/1973,15/09/1976
177,23085110,PENOL EL   ,CO,MET,CON,ACT,ANTIOQUIA,PEÑOL,6.2142222,-75.241306,15/06/1973,
178,23085130,SAN CARLOS ,CO,MET,CON,SUS,ANTIOQUIA,SAN CARLOS,6.2,-74.983333,15/05/1973,15/09/1980
179,23085140,SAN FRANCISCO   ,CO,MET,CON,ACT,ANTIOQUIA,SAN FRANCISCO,5.9638056,-75.100694,15/06/1973,
180,23085160,CORRIENTES    ,CO,MET,CON,ACT,ANTIOQUIA,SAN VICENTE,6.3119444,-75.253556,15/05/1975,
181,23085200,A.J M CORDOVA  ,SP,MET,CON,ACT,ANTIOQUIA,RIONEGRO,6.1686667,-75.425917,15/10/1973,
182,23085210,VIOLETAS LAS ,CP,MET,CON,SUS,ANTIOQUIA,SAN RAFAEL,6.3488889,-75.002778,15/11/1982,30/09/2011
183,23085220,SAN CARLOS ,CP,MET,CON,ACT,ANTIOQUIA,SAN CARLOS,6.1576667,-75.038917,15/05/1983,
184,23085260,LA SELVA AUTOM  ,AM,MET,AUT,ACT,ANTIOQUIA,RIONEGRO,6.1319167,-75.414556,11/10/2004,
185,23085270,A.J.M. CORDOVA   ,SP,MET,AUT,ACT,ANTIOQUIA,RIONEGRO,6.1686667,-75.425917,27/11/2006,
186,23087150,PTE REAL   ,LG,HID,AUS,ACT,ANTIOQUIA,RIONEGRO,6.1434722,-75.379944,15/05/1973,
187,23087160,CARAMANTA    ,LG,HID,AUS,ACT,ANTIOQUIA,YOLOMBÓ,6.5073333,-74.865167,15/07/1973,
188,23087180,SIRPES LOS   ,LG,HID,AUS,ACT,ANTIOQUIA,CONCEPCIÓN,6.3754444,-75.16125,15/05/1973,
189,23087190,GARRUCHA LA   ,LM,HID,CON,ACT,ANTIOQUIA,SAN LUIS,5.9983611,-74.93825,15/06/1973,
190,23087200,PAILANIA    ,LG,HID,CON,ACT,ANTIOQUIA,COCORNÁ,5.9746944,-75.117139,15/07/1973,
191,23087260,COLTEPUNTO RNS 19  ,LG,HID,CON,ACT,ANTIOQUIA,RIONEGRO,6.1689167,-75.357417,15/08/1977,
192,23087300,CASAMIA ,LM,HID,CON,SUS,ANTIOQUIA,RIONEGRO,6.1421944,-75.376556,15/05/1992,28/08/2014
193,23087480,CANAL DE FUGA ,LG,HID,CON,SUS,ANTIOQUIA,SAN CARLOS,6.2333333,-74.883333,15/03/1987,15/11/1990
194,23087660,PTE LA FERIA ,LG,HID,CON,ACT,ANTIOQUIA,MARINILLA,6.1726667,-75.337861,15/05/1992,
195,23087670,RIOTEX    ,LG,HID,AUS,ACT,ANTIOQUIA,RIONEGRO,6.18125,-75.366389,15/03/1992,
196,23087830,FRESERA LA   ,LG,HID,AUS,ACT,ANTIOQUIA,RIONEGRO,6.1997222,-75.334083,15/09/1993,
197,23090020,VIRGINIAS    ,PM,MET,CON,ACT,ANTIOQUIA,PUERTO BERRÍO,6.3935556,-74.681806,15/07/1976,
198,23097050,PTO SUIZA ,LM,HID,CON,SUS,ANTIOQUIA,PUERTO NARE,6.25,-74.566667,15/04/1977,15/11/1986
199,23100030,TIGRE EL   ,PM,MET,CON,ACT,ANTIOQUIA,VEGACHÍ,6.8404722,-74.785667,15/06/1970,
